region,day,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,Dayduration_Min
Pays de la Loire,2009/10/30,14.0,9.0,64.0,10.0,606.0
Pays de la Loire,2009/10/31,18.0,18.0,87.0,8.75,603.0
Pays de la Loire,2009/11/01,16.0,36.0,94.0,8.5,600.0
Pays de la Loire,2009/11/02,9.0,28.0,84.0,9.25,597.0
Pays de la Loire,2009/11/03,14.0,33.0,88.0,8.0,594.0
Pays de la Loire,2009/11/04,10.0,26.0,77.0,9.75,591.0
Pays de la Loire,2009/11/05,10.0,23.0,81.0,9.75,588.0
Pays de la Loire,2009/11/06,9.0,22.0,85.0,9.875,585.0
Pays de la Loire,2009/11/07,10.0,25.0,78.0,9.375,583.0
Pays de la Loire,2009/11/08,9.0,27.0,85.0,9.875,580.0
Pays de la Loire,2009/11/09,6.0,15.0,83.0,7.5,577.0
Pays de la Loire,2009/11/10,7.0,24.0,95.0,6.75,574.0
Pays de la Loire,2009/11/11,8.0,20.0,95.0,6.875,572.0
Pays de la Loire,2009/11/12,12.0,28.0,88.0,9.875,569.0
Pays de la Loire,2009/11/13,16.0,29.0,78.0,9.875,566.0
Pays de la Loire,2009/11/14,13.0,17.20702084312804,79.0,9.5,563.0
Pays de la Loire,2009/11/15,12.0,20.0,92.0,9.75,561.0
Pays de la Loire,2009/11/16,14.0,19.0,90.0,10.0,558.0
Pays de la Loire,2009/11/17,11.0,22.0,91.0,8.875,556.0
Pays de la Loire,2009/11/18,12.0,26.0,85.0,10.0,554.0
Pays de la Loire,2009/11/19,11.0,20.0,89.0,10.0,551.0
Pays de la Loire,2009/11/20,12.0,19.0,92.0,9.25,549.0
Pays de la Loire,2009/11/21,14.0,31.0,84.0,8.5,546.0
Pays de la Loire,2009/11/22,12.0,17.20702084312804,84.0,9.75,544.0
Pays de la Loire,2009/11/23,13.0,17.20702084312804,84.0,9.0,543.0
Pays de la Loire,2009/11/24,13.0,28.0,88.0,10.0,540.0
Pays de la Loire,2009/11/25,12.0,24.0,90.0,9.625,538.0
Pays de la Loire,2009/11/26,11.0,30.0,85.0,9.875,536.0
Pays de la Loire,2009/11/27,9.0,26.0,88.0,9.875,534.0
Pays de la Loire,2009/11/28,11.0,17.20702084312804,90.0,9.0,532.0
Pays de la Loire,2009/11/29,8.0,28.0,88.0,10.0,530.0
Pays de la Loire,2009/11/30,7.0,27.0,87.0,9.0,528.0
Pays de la Loire,2009/12/01,5.0,14.0,86.0,9.0,526.0
Pays de la Loire,2009/12/02,11.0,29.0,93.0,9.75,525.0
Pays de la Loire,2009/12/03,9.0,30.0,84.0,9.625,524.0
Pays de la Loire,2009/12/04,5.0,18.0,96.0,8.75,522.0
Pays de la Loire,2009/12/05,12.0,26.0,89.0,9.75,520.0
Pays de la Loire,2009/12/06,12.0,32.0,92.0,9.375,519.0
Pays de la Loire,2009/12/07,10.0,17.20702084312804,84.0,9.875,518.0
Pays de la Loire,2009/12/08,8.0,22.0,96.0,9.75,516.0
Pays de la Loire,2009/12/09,13.0,22.0,91.0,8.0,515.0
Pays de la Loire,2009/12/10,10.0,13.0,90.0,7.0,514.0
Pays de la Loire,2009/12/11,5.0,24.0,90.0,10.0,513.0
Pays de la Loire,2009/12/12,3.0,23.0,93.0,10.0,512.0
Pays de la Loire,2009/12/13,1.0,25.0,84.0,10.0,512.0
Pays de la Loire,2009/12/14,-1.0,28.0,80.0,10.0,512.0
Pays de la Loire,2009/12/15,-3.0,15.0,72.0,10.0,511.0
Pays de la Loire,2009/12/16,-4.0,10.0,74.0,10.0,510.0
Pays de la Loire,2009/12/17,2.0,23.0,98.0,9.75,509.0
Pays de la Loire,2009/12/18,0.0,28.0,92.0,9.0,510.0
Pays de la Loire,2009/12/19,-2.0,19.0,93.0,10.0,509.0
Pays de la Loire,2009/12/20,4.0,32.0,98.0,8.25,509.0
Pays de la Loire,2009/12/21,1.0,28.0,96.0,7.0,509.0
Pays de la Loire,2009/12/22,4.0,6.0,93.0,9.0,509.0
Pays de la Loire,2009/12/23,4.0,24.0,94.0,10.0,509.0
Pays de la Loire,2009/12/24,3.0,29.0,98.0,8.375,510.0
Pays de la Loire,2009/12/25,4.0,15.0,86.0,10.0,509.0
Pays de la Loire,2009/12/26,4.0,13.0,89.0,10.0,510.0
Pays de la Loire,2009/12/27,7.0,23.0,82.0,9.875,511.0
Pays de la Loire,2009/12/28,4.0,28.0,100.0,9.0,512.0
Pays de la Loire,2009/12/29,13.0,34.0,93.0,9.25,511.0
Pays de la Loire,2009/12/30,10.0,27.0,93.0,10.0,512.0
Pays de la Loire,2009/12/31,7.0,16.0,93.0,9.875,513.0
Provence-Alpes-Côte d'Azur,2009/01/01,10.0,8.0,85.0,10.0,543.0
Provence-Alpes-Côte d'Azur,2009/01/02,9.0,13.0,78.0,10.0,544.0
Provence-Alpes-Côte d'Azur,2009/01/03,8.0,15.0,85.0,10.0,545.0
Provence-Alpes-Côte d'Azur,2009/01/04,4.0,13.0,86.0,10.0,546.0
Provence-Alpes-Côte d'Azur,2009/01/05,4.0,28.0,50.0,10.0,547.0
Provence-Alpes-Côte d'Azur,2009/01/06,3.0,18.0,72.0,9.0,548.0
Provence-Alpes-Côte d'Azur,2009/01/07,2.0,30.0,94.0,9.125,550.0
Provence-Alpes-Côte d'Azur,2009/01/08,4.0,11.0,94.0,8.0,551.0
Provence-Alpes-Côte d'Azur,2009/01/09,6.0,31.0,88.0,8.875,552.0
Provence-Alpes-Côte d'Azur,2009/01/10,7.0,10.0,86.0,10.0,553.0
Provence-Alpes-Côte d'Azur,2009/01/11,7.0,13.0,80.0,10.0,555.0
Provence-Alpes-Côte d'Azur,2009/01/12,9.0,7.0,76.0,10.0,556.0
Provence-Alpes-Côte d'Azur,2009/01/13,8.0,11.0,75.0,10.0,557.0
Provence-Alpes-Côte d'Azur,2009/01/14,6.0,17.20702084312804,77.0,10.0,560.0
Provence-Alpes-Côte d'Azur,2009/01/15,6.0,15.0,81.0,10.0,561.0
Provence-Alpes-Côte d'Azur,2009/01/16,8.0,14.0,77.0,10.0,563.0
Provence-Alpes-Côte d'Azur,2009/01/17,9.0,8.0,86.0,10.0,564.0
Provence-Alpes-Côte d'Azur,2009/01/18,9.0,13.0,85.0,10.0,566.0
Provence-Alpes-Côte d'Azur,2009/01/19,12.0,30.0,88.0,10.0,568.0
Provence-Alpes-Côte d'Azur,2009/01/20,9.0,26.0,84.0,9.0,570.0
Provence-Alpes-Côte d'Azur,2009/01/21,6.0,30.0,71.0,10.0,572.0
Provence-Alpes-Côte d'Azur,2009/01/22,5.0,16.0,73.0,10.0,575.0
Provence-Alpes-Côte d'Azur,2009/01/23,9.0,35.0,94.0,9.375,576.0
Provence-Alpes-Côte d'Azur,2009/01/24,8.0,17.20702084312804,85.0,9.625,578.0
Provence-Alpes-Côte d'Azur,2009/01/25,5.0,26.0,78.0,10.0,580.0
Provence-Alpes-Côte d'Azur,2009/01/26,5.0,35.0,96.0,8.125,583.0
Provence-Alpes-Côte d'Azur,2009/01/27,6.0,17.20702084312804,82.0,10.0,585.0
Provence-Alpes-Côte d'Azur,2009/01/28,5.0,33.0,74.0,10.0,587.0
Provence-Alpes-Côte d'Azur,2009/01/29,6.0,18.0,79.0,10.0,590.0
Provence-Alpes-Côte d'Azur,2009/01/30,8.0,18.0,74.0,10.0,592.0
Provence-Alpes-Côte d'Azur,2009/01/31,9.0,27.0,85.0,9.875,594.0
Provence-Alpes-Côte d'Azur,2009/02/01,8.0,17.20702084312804,85.0,7.375,597.0
Provence-Alpes-Côte d'Azur,2009/02/02,9.0,17.20702084312804,93.0,7.375,599.0
Provence-Alpes-Côte d'Azur,2009/02/03,9.0,34.0,88.0,8.375,601.0
Provence-Alpes-Côte d'Azur,2009/02/04,11.0,22.0,87.0,9.875,604.0
Provence-Alpes-Côte d'Azur,2009/02/05,11.0,35.0,91.0,9.125,606.0
Provence-Alpes-Côte d'Azur,2009/02/06,11.0,32.0,88.0,8.75,608.0
Provence-Alpes-Côte d'Azur,2009/02/07,8.0,37.0,82.0,9.75,612.0
Provence-Alpes-Côte d'Azur,2009/02/08,4.0,17.20702084312804,73.0,10.0,614.0
Provence-Alpes-Côte d'Azur,2009/02/09,7.0,24.0,76.0,10.0,616.0
Provence-Alpes-Côte d'Azur,2009/02/10,11.0,17.20702084312804,74.0,10.0,619.0
Provence-Alpes-Côte d'Azur,2009/02/11,6.0,17.20702084312804,67.0,10.0,622.0
Provence-Alpes-Côte d'Azur,2009/02/12,6.0,17.20702084312804,65.0,10.0,624.0
Provence-Alpes-Côte d'Azur,2009/02/13,4.0,17.20702084312804,55.0,10.0,627.0
Provence-Alpes-Côte d'Azur,2009/02/14,4.0,17.20702084312804,60.0,10.0,630.0
Provence-Alpes-Côte d'Azur,2009/02/15,4.0,17.0,59.0,10.0,632.0
Provence-Alpes-Côte d'Azur,2009/02/16,5.0,14.0,64.0,10.0,636.0
Provence-Alpes-Côte d'Azur,2009/02/17,5.0,17.20702084312804,68.0,10.0,638.0
Provence-Alpes-Côte d'Azur,2009/02/18,9.0,35.0,66.0,10.0,641.0
Provence-Alpes-Côte d'Azur,2009/02/19,5.0,25.0,63.0,10.0,643.0
Provence-Alpes-Côte d'Azur,2009/02/20,7.0,8.0,73.0,10.0,647.0
Provence-Alpes-Côte d'Azur,2009/02/21,8.0,23.0,70.0,10.0,649.0
Provence-Alpes-Côte d'Azur,2009/02/22,7.0,17.20702084312804,68.0,10.0,652.0
Provence-Alpes-Côte d'Azur,2009/02/23,9.0,17.20702084312804,65.0,10.0,655.0
Provence-Alpes-Côte d'Azur,2009/02/24,9.0,27.0,63.0,10.0,658.0
Provence-Alpes-Côte d'Azur,2009/02/25,10.0,19.0,69.0,10.0,660.0
Provence-Alpes-Côte d'Azur,2009/02/26,8.0,24.0,73.0,10.0,663.0
Provence-Alpes-Côte d'Azur,2009/02/27,10.0,36.0,58.0,10.0,667.0
Provence-Alpes-Côte d'Azur,2009/02/28,11.0,25.0,74.0,10.0,669.0
Provence-Alpes-Côte d'Azur,2009/03/01,10.0,23.0,88.0,7.625,672.0
Provence-Alpes-Côte d'Azur,2009/03/02,10.0,22.0,88.0,9.25,676.0
Provence-Alpes-Côte d'Azur,2009/03/03,9.0,21.0,72.0,10.0,678.0
Provence-Alpes-Côte d'Azur,2009/03/04,9.0,30.0,91.0,9.25,681.0
Provence-Alpes-Côte d'Azur,2009/03/05,5.0,17.20702084312804,74.0,9.375,684.0
Provence-Alpes-Côte d'Azur,2009/03/06,6.0,17.20702084312804,66.0,9.375,688.0
Provence-Alpes-Côte d'Azur,2009/03/07,7.0,17.20702084312804,61.0,10.0,690.0
Provence-Alpes-Côte d'Azur,2009/03/08,10.0,35.0,61.0,10.0,693.0
Provence-Alpes-Côte d'Azur,2009/03/09,10.0,17.20702084312804,55.0,10.0,696.0
Provence-Alpes-Côte d'Azur,2009/03/10,9.0,24.0,66.0,10.0,699.0
Provence-Alpes-Côte d'Azur,2009/03/11,11.0,17.20702084312804,65.0,10.0,702.0
Provence-Alpes-Côte d'Azur,2009/03/12,10.0,17.0,55.0,10.0,705.0
Provence-Alpes-Côte d'Azur,2009/03/13,13.0,30.0,58.0,10.0,708.0
Provence-Alpes-Côte d'Azur,2009/03/14,12.0,9.0,62.0,10.0,711.0
Provence-Alpes-Côte d'Azur,2009/03/15,13.0,22.0,69.0,10.0,714.0
Provence-Alpes-Côte d'Azur,2009/03/16,13.0,14.0,62.0,10.0,717.0
Provence-Alpes-Côte d'Azur,2009/03/17,14.0,14.0,65.0,10.0,720.0
Provence-Alpes-Côte d'Azur,2009/03/18,13.0,12.0,69.0,10.0,723.0
Provence-Alpes-Côte d'Azur,2009/03/19,12.0,17.0,63.0,10.0,727.0
Provence-Alpes-Côte d'Azur,2009/03/20,9.0,24.0,69.0,9.875,729.0
Provence-Alpes-Côte d'Azur,2009/03/21,8.0,14.0,64.0,10.0,732.0
Provence-Alpes-Côte d'Azur,2009/03/22,9.0,18.0,54.0,10.0,735.0
Provence-Alpes-Côte d'Azur,2009/03/23,12.0,34.0,53.0,10.0,738.0
Provence-Alpes-Côte d'Azur,2009/03/24,10.0,17.20702084312804,59.0,10.0,742.0
Provence-Alpes-Côte d'Azur,2009/03/25,9.0,17.20702084312804,54.0,10.0,744.0
Provence-Alpes-Côte d'Azur,2009/03/26,11.0,37.0,54.0,10.0,747.0
Provence-Alpes-Côte d'Azur,2009/03/27,13.0,23.0,60.0,10.0,750.0
Provence-Alpes-Côte d'Azur,2009/03/28,10.0,31.0,87.0,8.875,753.0
Provence-Alpes-Côte d'Azur,2009/03/29,9.0,35.0,85.0,9.75,756.0
Provence-Alpes-Côte d'Azur,2009/03/30,10.0,24.0,73.0,10.0,759.0
Provence-Alpes-Côte d'Azur,2009/03/31,13.0,22.0,78.0,9.125,762.0
Provence-Alpes-Côte d'Azur,2009/04/01,12.0,18.0,91.0,8.875,765.0
Provence-Alpes-Côte d'Azur,2009/04/02,11.0,12.0,88.0,9.125,768.0
Provence-Alpes-Côte d'Azur,2009/04/03,13.0,15.0,83.0,9.875,771.0
Provence-Alpes-Côte d'Azur,2009/04/04,13.0,20.0,83.0,10.0,774.0
Provence-Alpes-Côte d'Azur,2009/04/05,15.0,13.0,80.0,9.875,777.0
Provence-Alpes-Côte d'Azur,2009/04/06,15.0,14.0,76.0,10.0,779.0
Provence-Alpes-Côte d'Azur,2009/04/07,14.0,17.0,75.0,10.0,782.0
Provence-Alpes-Côte d'Azur,2009/04/08,14.0,14.0,80.0,10.0,785.0
Provence-Alpes-Côte d'Azur,2009/04/09,14.0,22.0,76.0,9.875,789.0
Provence-Alpes-Côte d'Azur,2009/04/10,15.0,24.0,78.0,10.0,791.0
Provence-Alpes-Côte d'Azur,2009/04/11,13.0,32.0,89.0,9.25,794.0
Provence-Alpes-Côte d'Azur,2009/04/12,13.0,26.0,88.0,9.25,797.0
Provence-Alpes-Côte d'Azur,2009/04/13,16.0,17.0,76.0,10.0,799.0
Provence-Alpes-Côte d'Azur,2009/04/14,17.0,15.0,77.0,10.0,803.0
Provence-Alpes-Côte d'Azur,2009/04/15,14.0,32.0,81.0,10.0,806.0
Provence-Alpes-Côte d'Azur,2009/04/16,14.0,18.0,84.0,9.125,808.0
Provence-Alpes-Côte d'Azur,2009/04/17,14.0,16.0,76.0,9.75,811.0
Provence-Alpes-Côte d'Azur,2009/04/18,13.0,12.0,74.0,10.0,813.0
Provence-Alpes-Côte d'Azur,2009/04/19,13.0,9.0,85.0,9.5,816.0
Provence-Alpes-Côte d'Azur,2009/04/20,12.0,14.0,93.0,8.125,820.0
Provence-Alpes-Côte d'Azur,2009/04/21,15.0,19.0,79.0,9.875,822.0
Provence-Alpes-Côte d'Azur,2009/04/22,16.0,18.0,80.0,10.0,825.0
Provence-Alpes-Côte d'Azur,2009/04/23,17.0,37.0,62.0,10.0,827.0
Provence-Alpes-Côte d'Azur,2009/04/24,15.0,30.0,77.0,9.875,830.0
Provence-Alpes-Côte d'Azur,2009/04/25,16.0,17.20702084312804,71.0,9.375,833.0
Provence-Alpes-Côte d'Azur,2009/04/26,13.0,17.20702084312804,93.0,8.625,836.0
Provence-Alpes-Côte d'Azur,2009/04/27,12.0,32.0,87.0,8.875,838.0
Provence-Alpes-Côte d'Azur,2009/04/28,14.0,27.0,71.0,10.0,841.0
Provence-Alpes-Côte d'Azur,2009/04/29,13.0,33.0,73.0,10.0,843.0
Provence-Alpes-Côte d'Azur,2009/04/30,14.0,25.0,63.0,10.0,846.0
Provence-Alpes-Côte d'Azur,2009/05/01,17.0,17.0,67.0,10.0,848.0
Provence-Alpes-Côte d'Azur,2009/05/02,18.0,20.0,65.0,10.0,851.0
Provence-Alpes-Côte d'Azur,2009/05/03,19.0,9.0,70.0,9.875,854.0
Provence-Alpes-Côte d'Azur,2009/05/04,18.0,35.0,68.0,10.0,856.0
Provence-Alpes-Côte d'Azur,2009/05/05,16.0,25.0,55.0,10.0,858.0
Provence-Alpes-Côte d'Azur,2009/05/06,18.0,11.0,63.0,10.0,861.0
Provence-Alpes-Côte d'Azur,2009/05/07,18.0,10.0,64.0,10.0,863.0
Provence-Alpes-Côte d'Azur,2009/05/08,18.0,16.0,68.0,10.0,865.0
Provence-Alpes-Côte d'Azur,2009/05/09,18.0,22.0,65.0,10.0,868.0
Provence-Alpes-Côte d'Azur,2009/05/10,17.0,28.0,69.0,10.0,871.0
Provence-Alpes-Côte d'Azur,2009/05/11,20.0,25.0,64.0,10.0,873.0
Provence-Alpes-Côte d'Azur,2009/05/12,19.0,30.0,69.0,9.875,875.0
Provence-Alpes-Côte d'Azur,2009/05/13,19.0,18.0,66.0,9.875,877.0
Provence-Alpes-Côte d'Azur,2009/05/14,16.0,13.0,90.0,9.375,879.0
Provence-Alpes-Côte d'Azur,2009/05/15,14.0,30.0,88.0,9.625,881.0
Provence-Alpes-Côte d'Azur,2009/05/16,17.0,18.0,69.0,10.0,883.0
Provence-Alpes-Côte d'Azur,2009/05/17,19.0,18.0,67.0,10.0,885.0
Provence-Alpes-Côte d'Azur,2009/05/18,18.0,12.0,72.0,10.0,887.0
Provence-Alpes-Côte d'Azur,2009/05/19,21.0,12.0,69.0,10.0,889.0
Provence-Alpes-Côte d'Azur,2009/05/20,21.0,13.0,65.0,10.0,891.0
Provence-Alpes-Côte d'Azur,2009/05/21,22.0,17.0,61.0,10.0,893.0
Provence-Alpes-Côte d'Azur,2009/05/22,22.0,9.0,67.0,10.0,895.0
Provence-Alpes-Côte d'Azur,2009/05/23,23.0,19.0,66.0,10.0,897.0
Provence-Alpes-Côte d'Azur,2009/05/24,25.0,22.0,55.0,10.0,899.0
Provence-Alpes-Côte d'Azur,2009/05/25,24.0,19.0,59.0,10.0,900.0
Provence-Alpes-Côte d'Azur,2009/05/26,21.0,29.0,73.0,10.0,902.0
Provence-Alpes-Côte d'Azur,2009/05/27,18.0,17.20702084312804,52.0,10.0,904.0
Provence-Alpes-Côte d'Azur,2009/05/28,22.0,20.0,54.0,10.0,906.0
Provence-Alpes-Côte d'Azur,2009/05/29,23.0,13.0,63.0,10.0,906.0
Provence-Alpes-Côte d'Azur,2009/05/30,21.0,35.0,63.0,10.0,908.0
Provence-Alpes-Côte d'Azur,2009/05/31,21.0,12.0,64.0,9.875,909.0
Provence-Alpes-Côte d'Azur,2009/06/01,20.0,25.0,72.0,9.25,911.0
Provence-Alpes-Côte d'Azur,2009/06/02,21.0,12.0,67.0,9.875,912.0
Provence-Alpes-Côte d'Azur,2009/06/03,23.0,19.0,64.0,10.0,913.0
Provence-Alpes-Côte d'Azur,2009/06/04,22.0,26.0,55.0,10.0,914.0
Provence-Alpes-Côte d'Azur,2009/06/05,21.0,14.0,68.0,9.875,916.0
Provence-Alpes-Côte d'Azur,2009/06/06,19.0,17.0,73.0,8.75,916.0
Provence-Alpes-Côte d'Azur,2009/06/07,19.0,17.0,68.0,9.875,917.0
Provence-Alpes-Côte d'Azur,2009/06/08,19.0,26.0,79.0,10.0,918.0
Provence-Alpes-Côte d'Azur,2009/06/09,20.0,9.0,77.0,9.875,919.0
Provence-Alpes-Côte d'Azur,2009/06/10,22.0,14.0,63.0,10.0,920.0
Provence-Alpes-Côte d'Azur,2009/06/11,22.0,26.0,65.0,10.0,920.0
Provence-Alpes-Côte d'Azur,2009/06/12,22.0,27.0,55.0,10.0,921.0
Provence-Alpes-Côte d'Azur,2009/06/13,24.0,18.0,54.0,10.0,921.0
Provence-Alpes-Côte d'Azur,2009/06/14,22.0,13.0,75.0,10.0,922.0
Provence-Alpes-Côte d'Azur,2009/06/15,24.0,18.0,66.0,10.0,922.0
Provence-Alpes-Côte d'Azur,2009/06/16,25.0,18.0,66.0,9.0,923.0
Provence-Alpes-Côte d'Azur,2009/06/17,22.0,14.0,60.0,10.0,923.0
Provence-Alpes-Côte d'Azur,2009/06/18,25.0,17.0,61.0,10.0,923.0
Provence-Alpes-Côte d'Azur,2009/06/19,24.0,24.0,73.0,9.875,924.0
Provence-Alpes-Côte d'Azur,2009/06/20,20.0,17.20702084312804,52.0,10.0,924.0
Provence-Alpes-Côte d'Azur,2009/06/21,20.0,32.0,54.0,10.0,924.0
Provence-Alpes-Côte d'Azur,2009/06/22,21.0,17.20702084312804,51.0,10.0,923.0
Provence-Alpes-Côte d'Azur,2009/06/23,20.0,24.0,49.0,10.0,923.0
Provence-Alpes-Côte d'Azur,2009/06/24,23.0,21.0,54.0,10.0,924.0
Provence-Alpes-Côte d'Azur,2009/06/25,24.0,20.0,61.0,10.0,924.0
Provence-Alpes-Côte d'Azur,2009/06/26,25.0,23.0,59.0,10.0,923.0
Provence-Alpes-Côte d'Azur,2009/06/27,23.0,30.0,59.0,10.0,923.0
Provence-Alpes-Côte d'Azur,2009/06/28,23.0,18.0,66.0,10.0,922.0
Provence-Alpes-Côte d'Azur,2009/06/29,25.0,21.0,61.0,10.0,922.0
Provence-Alpes-Côte d'Azur,2009/06/30,26.0,17.0,65.0,10.0,920.0
Provence-Alpes-Côte d'Azur,2009/07/01,26.0,10.0,68.0,9.875,920.0
Provence-Alpes-Côte d'Azur,2009/07/02,26.0,21.0,68.0,10.0,919.0
Provence-Alpes-Côte d'Azur,2009/07/03,26.0,24.0,61.0,10.0,919.0
Provence-Alpes-Côte d'Azur,2009/07/04,27.0,21.0,60.0,9.875,918.0
Provence-Alpes-Côte d'Azur,2009/07/05,26.0,22.0,62.0,9.75,916.0
Provence-Alpes-Côte d'Azur,2009/07/06,25.0,24.0,55.0,10.0,916.0
Provence-Alpes-Côte d'Azur,2009/07/07,24.0,27.0,55.0,10.0,915.0
Provence-Alpes-Côte d'Azur,2009/07/08,21.0,31.0,52.0,10.0,913.0
Provence-Alpes-Côte d'Azur,2009/07/09,23.0,31.0,49.0,10.0,913.0
Provence-Alpes-Côte d'Azur,2009/07/10,21.0,17.20702084312804,51.0,10.0,911.0
Provence-Alpes-Côte d'Azur,2009/07/11,23.0,21.0,49.0,10.0,910.0
Provence-Alpes-Côte d'Azur,2009/07/12,25.0,16.0,69.0,10.0,908.0
Provence-Alpes-Côte d'Azur,2009/07/13,24.0,21.0,75.0,8.0,908.0
Provence-Alpes-Côte d'Azur,2009/07/14,27.0,21.0,56.0,10.0,906.0
Provence-Alpes-Côte d'Azur,2009/07/15,23.0,11.0,80.0,8.875,904.0
Provence-Alpes-Côte d'Azur,2009/07/16,26.0,13.0,72.0,8.0,903.0
Provence-Alpes-Côte d'Azur,2009/07/17,25.0,35.0,69.0,10.0,901.0
Provence-Alpes-Côte d'Azur,2009/07/18,19.0,17.20702084312804,49.0,10.0,899.0
Provence-Alpes-Côte d'Azur,2009/07/19,22.0,27.0,54.0,10.0,897.0
Provence-Alpes-Côte d'Azur,2009/07/20,24.0,17.0,51.0,10.0,896.0
Provence-Alpes-Côte d'Azur,2009/07/21,24.0,18.0,69.0,10.0,894.0
Provence-Alpes-Côte d'Azur,2009/07/22,24.0,36.0,65.0,10.0,892.0
Provence-Alpes-Côte d'Azur,2009/07/23,26.0,37.0,65.0,10.0,890.0
Provence-Alpes-Côte d'Azur,2009/07/24,27.0,20.0,55.0,10.0,888.0
Provence-Alpes-Côte d'Azur,2009/07/25,23.0,37.0,51.0,10.0,886.0
Provence-Alpes-Côte d'Azur,2009/07/26,25.0,13.0,54.0,10.0,884.0
Provence-Alpes-Côte d'Azur,2009/07/27,25.0,18.0,58.0,10.0,882.0
Provence-Alpes-Côte d'Azur,2009/07/28,25.0,19.0,54.0,10.0,880.0
Provence-Alpes-Côte d'Azur,2009/07/29,26.0,14.0,56.0,10.0,878.0
Provence-Alpes-Côte d'Azur,2009/07/30,27.0,30.0,53.0,10.0,876.0
Provence-Alpes-Côte d'Azur,2009/07/31,24.0,21.0,55.0,10.0,874.0
Provence-Alpes-Côte d'Azur,2009/08/01,26.0,19.0,63.0,10.0,871.0
Provence-Alpes-Côte d'Azur,2009/08/02,23.0,20.0,72.0,9.75,869.0
Provence-Alpes-Côte d'Azur,2009/08/03,21.0,32.0,54.0,10.0,867.0
Provence-Alpes-Côte d'Azur,2009/08/04,24.0,22.0,50.0,10.0,865.0
Provence-Alpes-Côte d'Azur,2009/08/05,26.0,12.0,59.0,10.0,863.0
Provence-Alpes-Côte d'Azur,2009/08/06,26.0,13.0,60.0,10.0,860.0
Provence-Alpes-Côte d'Azur,2009/08/07,26.0,13.0,60.0,10.0,858.0
Provence-Alpes-Côte d'Azur,2009/08/08,26.0,14.0,63.0,9.875,856.0
Provence-Alpes-Côte d'Azur,2009/08/09,25.0,17.0,68.0,10.0,853.0
Provence-Alpes-Côte d'Azur,2009/08/10,24.0,19.0,68.0,9.875,850.0
Provence-Alpes-Côte d'Azur,2009/08/11,24.0,25.0,55.0,10.0,848.0
Provence-Alpes-Côte d'Azur,2009/08/12,26.0,13.0,60.0,10.0,845.0
Provence-Alpes-Côte d'Azur,2009/08/13,26.0,10.0,62.0,10.0,843.0
Provence-Alpes-Côte d'Azur,2009/08/14,27.0,10.0,56.0,10.0,840.0
Provence-Alpes-Côte d'Azur,2009/08/15,27.0,13.0,64.0,10.0,838.0
Provence-Alpes-Côte d'Azur,2009/08/16,27.0,14.0,52.0,10.0,835.0
Provence-Alpes-Côte d'Azur,2009/08/17,28.0,16.0,52.0,10.0,833.0
Provence-Alpes-Côte d'Azur,2009/08/18,29.0,19.0,54.0,10.0,830.0
Provence-Alpes-Côte d'Azur,2009/08/19,28.0,13.0,60.0,10.0,828.0
Provence-Alpes-Côte d'Azur,2009/08/20,29.0,13.0,54.0,10.0,825.0
Provence-Alpes-Côte d'Azur,2009/08/21,28.0,18.0,53.0,10.0,821.0
Provence-Alpes-Côte d'Azur,2009/08/22,27.0,26.0,54.0,10.0,819.0
Provence-Alpes-Côte d'Azur,2009/08/23,26.0,10.0,58.0,10.0,816.0
Provence-Alpes-Côte d'Azur,2009/08/24,27.0,21.0,70.0,10.0,813.0
Provence-Alpes-Côte d'Azur,2009/08/25,27.0,18.0,63.0,10.0,811.0
Provence-Alpes-Côte d'Azur,2009/08/26,27.0,8.0,69.0,9.875,808.0
Provence-Alpes-Côte d'Azur,2009/08/27,26.0,8.0,70.0,10.0,805.0
Provence-Alpes-Côte d'Azur,2009/08/28,27.0,21.0,61.0,10.0,803.0
Provence-Alpes-Côte d'Azur,2009/08/29,23.0,17.20702084312804,48.0,10.0,800.0
Provence-Alpes-Côte d'Azur,2009/08/30,23.0,15.0,59.0,10.0,797.0
Provence-Alpes-Côte d'Azur,2009/08/31,24.0,22.0,74.0,10.0,795.0
Provence-Alpes-Côte d'Azur,2009/09/01,25.0,18.0,69.0,10.0,791.0
Provence-Alpes-Côte d'Azur,2009/09/02,24.0,14.0,73.0,9.75,788.0
Provence-Alpes-Côte d'Azur,2009/09/03,25.0,25.0,75.0,10.0,785.0
Provence-Alpes-Côte d'Azur,2009/09/04,23.0,36.0,58.0,10.0,782.0
Provence-Alpes-Côte d'Azur,2009/09/05,19.0,17.20702084312804,45.0,10.0,780.0
Provence-Alpes-Côte d'Azur,2009/09/06,23.0,10.0,44.0,10.0,777.0
Provence-Alpes-Côte d'Azur,2009/09/07,23.0,15.0,59.0,10.0,774.0
Provence-Alpes-Côte d'Azur,2009/09/08,24.0,9.0,56.0,10.0,771.0
Provence-Alpes-Côte d'Azur,2009/09/09,24.0,12.0,56.0,10.0,768.0
Provence-Alpes-Côte d'Azur,2009/09/10,23.0,16.0,59.0,10.0,766.0
Provence-Alpes-Côte d'Azur,2009/09/11,24.0,8.0,62.0,10.0,763.0
Provence-Alpes-Côte d'Azur,2009/09/12,23.0,7.0,69.0,9.875,760.0
Provence-Alpes-Côte d'Azur,2009/09/13,23.0,17.0,69.0,9.875,756.0
