region,day,TempMax_Deg,Wind_kmh,Wet_percent,Visibility_km,Dayduration_Min
Normandie,2011/10/05,18.0,23.0,87.0,10.0,687.0
Normandie,2011/10/06,16.0,32.0,87.0,10.0,682.0
Normandie,2011/10/07,14.0,34.0,78.0,9.875,678.0
Normandie,2011/10/08,14.0,26.0,76.0,10.0,675.0
Normandie,2011/10/09,16.0,28.0,90.0,9.0,671.0
Normandie,2011/10/10,16.0,32.0,91.0,10.0,668.0
Normandie,2011/10/11,16.0,28.0,88.0,10.0,664.0
Normandie,2011/10/12,16.0,26.0,89.0,9.375,661.0
Normandie,2011/10/13,18.0,15.0,93.0,7.0,657.0
Normandie,2011/10/14,15.0,20.0,87.0,10.0,654.0
Normandie,2011/10/15,15.0,10.0,72.0,10.0,650.0
Normandie,2011/10/16,16.0,12.0,80.0,9.0,647.0
Normandie,2011/10/17,17.0,22.0,88.0,8.0,643.0
Normandie,2011/10/18,13.0,23.0,87.0,9.0,640.0
Normandie,2011/10/19,12.0,19.0,70.0,9.75,636.0
Normandie,2011/10/20,12.0,9.0,65.0,10.0,633.0
Normandie,2011/10/21,12.0,12.0,72.0,10.0,630.0
Normandie,2011/10/22,13.0,24.0,74.0,10.0,626.0
Normandie,2011/10/23,17.0,32.0,72.0,10.0,623.0
Normandie,2011/10/24,16.0,15.990932341315974,79.0,8.375,619.0
Normandie,2011/10/25,13.0,32.0,83.0,10.0,615.0
Normandie,2011/10/26,15.0,31.0,81.0,10.0,613.0
Normandie,2011/10/27,14.0,23.0,89.0,8.25,609.0
Normandie,2011/10/28,16.0,3.0,92.0,8.0,606.0
Normandie,2011/10/29,15.0,16.0,92.0,7.0,602.0
Normandie,2011/10/30,16.0,20.0,89.0,10.0,600.0
Normandie,2011/10/31,16.0,24.0,84.0,10.0,596.0
Normandie,2011/11/01,14.0,17.0,89.0,10.0,592.0
Normandie,2011/11/02,16.0,35.0,83.0,9.0,590.0
Normandie,2011/11/03,17.0,26.0,88.0,9.75,586.0
Normandie,2011/11/04,15.0,28.0,89.0,10.0,583.0
Normandie,2011/11/05,15.0,26.0,89.0,8.875,580.0
Normandie,2011/11/06,13.0,30.0,90.0,7.0,576.0
Normandie,2011/11/07,13.0,25.0,88.0,10.0,574.0
Normandie,2011/11/08,10.0,14.0,82.0,9.0,570.0
Normandie,2011/11/09,14.0,22.0,88.0,10.0,568.0
Normandie,2011/11/10,14.0,17.0,86.0,9.875,564.0
Normandie,2011/11/11,14.0,34.0,88.0,10.0,562.0
Normandie,2011/11/12,16.0,15.0,91.0,10.0,559.0
Normandie,2011/11/13,15.0,27.0,84.0,10.0,555.0
Normandie,2011/11/14,13.0,20.0,80.0,10.0,553.0
Normandie,2011/11/15,11.0,19.0,76.0,10.0,550.0
Normandie,2011/11/16,12.0,26.0,88.0,10.0,548.0
Normandie,2011/11/17,13.0,17.0,91.0,10.0,544.0
Normandie,2011/11/18,13.0,25.0,86.0,10.0,542.0
Normandie,2011/11/19,13.0,21.0,83.0,10.0,539.0
Normandie,2011/11/20,14.0,15.0,79.0,10.0,537.0
Normandie,2011/11/21,13.0,17.0,93.0,9.625,534.0
Normandie,2011/11/22,14.0,9.0,93.0,7.875,532.0
Normandie,2011/11/23,12.0,10.0,90.0,9.0,529.0
Normandie,2011/11/24,11.0,18.0,90.0,10.0,527.0
Normandie,2011/11/25,13.0,25.0,93.0,9.375,524.0
Normandie,2011/11/26,10.0,30.0,85.0,10.0,523.0
Normandie,2011/11/27,13.0,31.0,92.0,10.0,520.0
Normandie,2011/11/28,11.0,21.0,88.0,10.0,518.0
Normandie,2011/11/29,12.0,15.990932341315974,87.0,10.0,516.0
Normandie,2011/11/30,10.0,22.0,84.0,10.0,514.0
Normandie,2011/12/01,13.0,30.0,93.0,8.5,512.0
Normandie,2011/12/02,11.0,17.0,82.0,8.875,511.0
Normandie,2011/12/03,12.0,15.990932341315974,93.0,9.375,508.0
Normandie,2011/12/04,12.0,33.0,92.0,9.75,507.0
Normandie,2011/12/05,9.0,36.0,82.0,9.875,505.0
Normandie,2011/12/06,8.0,27.0,89.0,9.875,504.0
Normandie,2011/12/07,11.0,15.990932341315974,82.0,10.0,503.0
Normandie,2011/12/08,12.0,15.990932341315974,91.0,10.0,501.0
Normandie,2011/12/09,11.0,24.0,80.0,9.625,499.0
Normandie,2011/12/10,9.0,18.0,76.0,10.0,498.0
Normandie,2011/12/11,9.0,26.0,86.0,9.625,497.0
Normandie,2011/12/12,9.0,31.0,81.0,9.75,496.0
Normandie,2011/12/13,12.0,15.990932341315974,77.0,9.5,495.0
Normandie,2011/12/14,8.0,15.990932341315974,80.0,9.25,495.0
Normandie,2011/12/15,9.0,15.990932341315974,81.0,9.5,495.0
Normandie,2011/12/16,12.0,15.990932341315974,85.0,8.875,494.0
Normandie,2011/12/17,7.0,26.0,81.0,9.75,493.0
Normandie,2011/12/18,7.0,24.0,78.0,9.75,492.0
Normandie,2011/12/19,9.0,30.0,96.0,8.625,493.0
Normandie,2011/12/20,10.0,31.0,83.0,10.0,492.0
Normandie,2011/12/21,12.0,33.0,97.0,8.875,492.0
Normandie,2011/12/22,11.0,28.0,93.0,10.0,492.0
Normandie,2011/12/23,10.0,15.990932341315974,94.0,10.0,492.0
Normandie,2011/12/24,9.0,22.0,79.0,10.0,492.0
Normandie,2011/12/25,10.0,28.0,90.0,10.0,493.0
Normandie,2011/12/26,10.0,17.0,92.0,10.0,492.0
Normandie,2011/12/27,7.0,14.0,82.0,10.0,493.0
Normandie,2011/12/28,10.0,35.0,93.0,10.0,494.0
Normandie,2011/12/29,9.0,15.990932341315974,83.0,9.75,495.0
Normandie,2011/12/30,11.0,26.0,94.0,9.375,496.0
Normandie,2011/12/31,12.0,30.0,96.0,8.0,497.0
Nouvelle-Aquitaine,2011/01/01,7.0,11.666666666666666,94.33333333333331,6.583333333333333,526.3333333333334
Nouvelle-Aquitaine,2011/01/02,4.666666666666667,20.0,89.66666666666667,9.666666666666666,527.3333333333334
Nouvelle-Aquitaine,2011/01/03,3.333333333333333,13.333333333333334,84.0,8.75,528.3333333333334
Nouvelle-Aquitaine,2011/01/04,3.6666666666666665,12.0,68.66666666666667,10.0,529.3333333333334
Nouvelle-Aquitaine,2011/01/05,9.0,24.666666666666668,93.33333333333331,8.916666666666666,530.3333333333334
Nouvelle-Aquitaine,2011/01/06,11.333333333333334,25.666666666666668,97.33333333333331,8.25,531.3333333333334
Nouvelle-Aquitaine,2011/01/07,13.0,23.33333333333333,96.33333333333331,8.958333333333334,532.6666666666666
Nouvelle-Aquitaine,2011/01/08,13.0,23.666666666666668,92.33333333333331,9.458333333333334,534.6666666666666
Nouvelle-Aquitaine,2011/01/09,10.333333333333334,14.666666666666666,90.33333333333331,9.25,535.6666666666666
Nouvelle-Aquitaine,2011/01/10,8.0,15.666666666666666,92.0,7.083333333333333,536.6666666666666
Nouvelle-Aquitaine,2011/01/11,11.0,25.666666666666668,97.0,9.25,539.0
Nouvelle-Aquitaine,2011/01/12,11.333333333333334,17.666666666666668,99.0,5.0,540.0
Nouvelle-Aquitaine,2011/01/13,13.0,17.666666666666668,98.0,5.416666666666667,542.3333333333334
Nouvelle-Aquitaine,2011/01/14,11.0,14.666666666666666,96.33333333333331,5.333333333333333,543.6666666666666
Nouvelle-Aquitaine,2011/01/15,11.666666666666666,13.666666666666666,95.66666666666669,6.083333333333333,545.6666666666666
Nouvelle-Aquitaine,2011/01/16,12.333333333333334,12.666666666666666,90.0,7.583333333333333,547.0
Nouvelle-Aquitaine,2011/01/17,12.0,13.333333333333334,93.33333333333331,6.875,549.6666666666666
Nouvelle-Aquitaine,2011/01/18,9.666666666666666,12.666666666666666,92.0,6.333333333333333,551.0
Nouvelle-Aquitaine,2011/01/19,6.666666666666667,22.666666666666668,91.66666666666669,9.583333333333334,553.0
Nouvelle-Aquitaine,2011/01/20,5.666666666666667,21.33333333333333,87.0,10.0,555.6666666666666
Nouvelle-Aquitaine,2011/01/21,3.333333333333333,22.666666666666668,85.33333333333333,9.666666666666666,557.6666666666666
Nouvelle-Aquitaine,2011/01/22,4.0,26.0,80.66666666666667,9.666666666666666,559.6666666666666
Nouvelle-Aquitaine,2011/01/23,3.6666666666666665,24.0,71.66666666666667,8.708333333333334,561.6666666666666
Nouvelle-Aquitaine,2011/01/24,6.0,17.0,92.66666666666669,8.041666666666666,564.3333333333334
Nouvelle-Aquitaine,2011/01/25,5.666666666666667,11.666666666666666,91.0,6.5,566.6666666666666
Nouvelle-Aquitaine,2011/01/26,6.0,20.33333333333333,86.0,8.25,569.3333333333334
Nouvelle-Aquitaine,2011/01/27,7.666666666666667,18.666666666666668,84.33333333333333,9.458333333333334,571.6666666666666
Nouvelle-Aquitaine,2011/01/28,7.0,18.33333333333333,87.66666666666667,9.0,573.6666666666666
Nouvelle-Aquitaine,2011/01/29,6.0,17.333333333333332,90.0,7.291666666666667,576.3333333333334
Nouvelle-Aquitaine,2011/01/30,3.333333333333333,15.666666666666666,78.0,9.583333333333334,578.6666666666666
Nouvelle-Aquitaine,2011/01/31,3.0,11.333333333333334,63.66666666666666,10.0,581.3333333333334
Nouvelle-Aquitaine,2011/02/01,2.333333333333333,11.666666666666666,61.333333333333336,10.0,584.0
Nouvelle-Aquitaine,2011/02/02,6.333333333333333,10.0,84.0,9.0,586.6666666666666
Nouvelle-Aquitaine,2011/02/03,9.0,13.666666666666666,97.33333333333331,8.71249231596742,589.3333333333334
Nouvelle-Aquitaine,2011/02/04,11.0,17.333333333333332,94.0,5.25,591.6666666666666
Nouvelle-Aquitaine,2011/02/05,11.0,13.333333333333334,90.0,6.166666666666667,594.6666666666666
Nouvelle-Aquitaine,2011/02/06,11.666666666666666,7.333333333333333,88.0,7.833333333333333,597.3333333333334
Nouvelle-Aquitaine,2011/02/07,12.0,10.666666666666666,81.33333333333333,10.0,600.0
Nouvelle-Aquitaine,2011/02/08,12.666666666666666,13.666666666666666,83.0,9.666666666666666,603.0
Nouvelle-Aquitaine,2011/02/09,14.0,13.333333333333334,82.33333333333333,10.0,606.0
Nouvelle-Aquitaine,2011/02/10,14.0,12.333333333333334,81.33333333333333,10.0,608.6666666666666
Nouvelle-Aquitaine,2011/02/11,14.333333333333334,15.0,82.0,10.0,612.0
Nouvelle-Aquitaine,2011/02/12,11.333333333333334,15.0,90.33333333333331,8.416666666666666,614.0
Nouvelle-Aquitaine,2011/02/13,12.0,25.33333333333333,87.0,7.541666666666667,618.0
Nouvelle-Aquitaine,2011/02/14,9.0,20.33333333333333,88.0,7.125,620.0
Nouvelle-Aquitaine,2011/02/15,10.333333333333334,22.0,90.0,8.791666666666666,623.6666666666666
Nouvelle-Aquitaine,2011/02/16,11.0,27.33333333333333,91.0,7.833333333333333,626.0
Nouvelle-Aquitaine,2011/02/17,11.666666666666666,11.0,90.66666666666669,8.583333333333334,629.3333333333334
Nouvelle-Aquitaine,2011/02/18,12.333333333333334,11.333333333333334,86.33333333333333,7.625,632.6666666666666
Nouvelle-Aquitaine,2011/02/19,10.666666666666666,15.666666666666666,95.0,7.958333333333333,635.0
Nouvelle-Aquitaine,2011/02/20,10.666666666666666,10.0,91.66666666666669,7.625,638.6666666666666
Nouvelle-Aquitaine,2011/02/21,10.0,22.666666666666668,96.33333333333331,6.833333333333333,641.3333333333334
Nouvelle-Aquitaine,2011/02/22,9.0,11.0,96.33333333333331,6.291666666666667,644.6666666666666
Nouvelle-Aquitaine,2011/02/23,9.333333333333334,10.666666666666666,95.66666666666669,5.416666666666667,647.6666666666666
Nouvelle-Aquitaine,2011/02/24,11.666666666666666,15.0,95.33333333333331,4.833333333333333,650.3333333333334
Nouvelle-Aquitaine,2011/02/25,12.333333333333334,6.666666666666667,89.66666666666667,5.916666666666667,653.6666666666666
Nouvelle-Aquitaine,2011/02/26,11.333333333333334,22.33333333333333,95.66666666666669,6.666666666666667,657.0
Nouvelle-Aquitaine,2011/02/27,9.0,20.666666666666668,79.0,8.833333333333334,660.0
Nouvelle-Aquitaine,2011/02/28,8.333333333333334,23.33333333333333,89.33333333333333,8.375,663.0
Nouvelle-Aquitaine,2011/03/01,8.0,21.666666666666668,86.33333333333333,8.833333333333334,666.3333333333334
Nouvelle-Aquitaine,2011/03/02,6.0,20.666666666666668,85.0,9.041666666666666,670.0
Nouvelle-Aquitaine,2011/03/03,11.333333333333334,19.33333333333333,82.33333333333333,8.958333333333334,673.0
Nouvelle-Aquitaine,2011/03/04,9.666666666666666,22.666666666666668,84.0,8.875,676.0
Nouvelle-Aquitaine,2011/03/05,9.666666666666666,21.666666666666668,79.0,9.208333333333334,679.3333333333334
Nouvelle-Aquitaine,2011/03/06,10.333333333333334,19.666666666666668,77.33333333333333,9.375,682.3333333333334
Nouvelle-Aquitaine,2011/03/07,14.0,9.333333333333334,74.33333333333333,9.0,685.3333333333334
Nouvelle-Aquitaine,2011/03/08,14.666666666666666,22.666666666666668,78.66666666666667,10.0,689.0
Nouvelle-Aquitaine,2011/03/09,14.0,12.333333333333334,86.33333333333333,8.125,692.3333333333334
Nouvelle-Aquitaine,2011/03/10,12.666666666666666,11.666666666666666,81.0,7.166666666666667,695.3333333333334
Nouvelle-Aquitaine,2011/03/11,14.666666666666666,9.333333333333334,77.33333333333333,8.166666666666666,699.0
Nouvelle-Aquitaine,2011/03/12,12.666666666666666,26.33333333333333,88.33333333333333,9.958333333333334,702.3333333333334
Nouvelle-Aquitaine,2011/03/13,13.333333333333334,9.333333333333334,90.66666666666669,6.333333333333333,704.6666666666666
Nouvelle-Aquitaine,2011/03/14,16.333333333333332,21.666666666666668,87.66666666666667,8.0,708.6666666666666
Nouvelle-Aquitaine,2011/03/15,17.0,19.0,83.0,9.375,711.6666666666666
Nouvelle-Aquitaine,2011/03/16,15.333333333333334,17.0,89.0,7.208333333333333,714.6666666666666
Nouvelle-Aquitaine,2011/03/17,10.0,17.666666666666668,89.66666666666667,7.083333333333333,718.0
Nouvelle-Aquitaine,2011/03/18,12.333333333333334,16.666666666666668,89.66666666666667,7.166666666666667,721.3333333333334
Nouvelle-Aquitaine,2011/03/19,12.0,14.666666666666666,87.66666666666667,7.333333333333333,724.6666666666666
Nouvelle-Aquitaine,2011/03/20,12.666666666666666,16.333333333333332,72.0,8.833333333333334,728.0
Nouvelle-Aquitaine,2011/03/21,14.666666666666666,19.666666666666668,61.0,10.0,731.0
Nouvelle-Aquitaine,2011/03/22,16.0,16.333333333333332,70.33333333333333,10.0,734.6666666666666
Nouvelle-Aquitaine,2011/03/23,18.0,14.333333333333334,70.0,10.0,737.6666666666666
Nouvelle-Aquitaine,2011/03/24,19.0,13.333333333333334,57.0,10.0,741.0
Nouvelle-Aquitaine,2011/03/25,17.666666666666668,12.0,74.33333333333333,9.958333333333334,744.6666666666666
Nouvelle-Aquitaine,2011/03/26,18.33333333333333,11.0,80.33333333333333,8.833333333333334,747.6666666666666
Nouvelle-Aquitaine,2011/03/27,13.333333333333334,16.666666666666668,93.33333333333331,7.208333333333333,750.6666666666666
Nouvelle-Aquitaine,2011/03/28,15.666666666666666,12.666666666666666,86.33333333333333,6.041666666666667,754.6666666666666
Nouvelle-Aquitaine,2011/03/29,13.333333333333334,19.666666666666668,89.0,6.75,757.0
Nouvelle-Aquitaine,2011/03/30,13.333333333333334,21.0,90.66666666666669,5.708333333333333,760.0
Nouvelle-Aquitaine,2011/03/31,14.0,16.666666666666668,96.66666666666669,6.0,763.6666666666666
Nouvelle-Aquitaine,2011/04/01,21.33333333333333,15.333333333333334,82.0,7.666666666666667,767.0
Nouvelle-Aquitaine,2011/04/02,20.666666666666668,16.666666666666668,78.66666666666667,10.0,770.0
Nouvelle-Aquitaine,2011/04/03,13.0,14.333333333333334,93.0,6.833333333333333,773.6666666666666
Nouvelle-Aquitaine,2011/04/04,15.666666666666666,10.666666666666666,75.33333333333333,8.208333333333334,776.6666666666666
Nouvelle-Aquitaine,2011/04/05,18.33333333333333,8.666666666666666,72.66666666666667,8.666666666666666,780.0
Nouvelle-Aquitaine,2011/04/06,23.666666666666668,11.333333333333334,68.0,10.0,783.0
Nouvelle-Aquitaine,2011/04/07,24.666666666666668,11.333333333333334,70.66666666666667,9.666666666666666,786.0
Nouvelle-Aquitaine,2011/04/08,24.0,15.333333333333334,71.33333333333333,8.583333333333334,788.6666666666666
Nouvelle-Aquitaine,2011/04/09,24.33333333333333,13.0,72.66666666666667,8.916666666666666,792.6666666666666
Nouvelle-Aquitaine,2011/04/10,15.333333333333334,13.333333333333334,90.66666666666669,6.541666666666667,795.6666666666666
Nouvelle-Aquitaine,2011/04/11,17.666666666666668,14.333333333333334,81.0,6.25,798.3333333333334
Nouvelle-Aquitaine,2011/04/12,14.666666666666666,16.666666666666668,65.0,8.0,801.6666666666666
Nouvelle-Aquitaine,2011/04/13,15.666666666666666,11.333333333333334,55.66666666666666,9.666666666666666,805.3333333333334
Nouvelle-Aquitaine,2011/04/14,17.0,13.666666666666666,56.0,10.0,807.6666666666666
Nouvelle-Aquitaine,2011/04/15,16.333333333333332,15.333333333333334,57.0,10.0,810.3333333333334
Nouvelle-Aquitaine,2011/04/16,17.666666666666668,13.0,58.66666666666666,10.0,814.0
Nouvelle-Aquitaine,2011/04/17,20.666666666666668,11.666666666666666,61.66666666666666,10.0,817.3333333333334
Nouvelle-Aquitaine,2011/04/18,22.0,15.666666666666666,65.33333333333333,10.0,820.0
Nouvelle-Aquitaine,2011/04/19,21.666666666666668,17.0,59.0,10.0,823.0
Nouvelle-Aquitaine,2011/04/20,22.0,16.0,53.66666666666666,9.875,826.0
Nouvelle-Aquitaine,2011/04/21,22.0,14.333333333333334,66.0,9.708333333333334,829.3333333333334
Nouvelle-Aquitaine,2011/04/22,21.666666666666668,16.0,63.333333333333336,9.916666666666666,831.6666666666666
Nouvelle-Aquitaine,2011/04/23,19.33333333333333,13.333333333333334,67.66666666666667,9.708333333333334,835.0
Nouvelle-Aquitaine,2011/04/24,19.666666666666668,9.0,83.66666666666667,6.875,837.6666666666666
Nouvelle-Aquitaine,2011/04/25,21.0,14.0,79.33333333333333,7.791666666666667,840.3333333333334
Nouvelle-Aquitaine,2011/04/26,21.666666666666668,17.0,70.33333333333333,7.583333333333333,844.0
Nouvelle-Aquitaine,2011/04/27,20.666666666666668,14.0,66.33333333333333,9.666666666666666,846.3333333333334
Nouvelle-Aquitaine,2011/04/28,18.33333333333333,14.666666666666666,65.0,7.708333333333333,849.0
Nouvelle-Aquitaine,2011/04/29,18.666666666666668,10.0,72.0,8.166666666666666,852.0
Nouvelle-Aquitaine,2011/04/30,21.666666666666668,12.0,65.66666666666667,9.208333333333334,855.0
Nouvelle-Aquitaine,2011/05/01,22.33333333333333,10.666666666666666,71.0,9.041666666666666,857.6666666666666
Nouvelle-Aquitaine,2011/05/02,22.666666666666668,11.333333333333334,80.33333333333333,8.458333333333334,860.3333333333334
Nouvelle-Aquitaine,2011/05/03,17.666666666666668,17.0,82.66666666666667,8.0,863.0
Nouvelle-Aquitaine,2011/05/04,19.666666666666668,12.333333333333334,71.66666666666667,8.166666666666666,865.6666666666666
Nouvelle-Aquitaine,2011/05/05,23.0,8.666666666666666,58.0,9.25,868.6666666666666
Nouvelle-Aquitaine,2011/05/06,24.666666666666668,18.666666666666668,62.333333333333336,9.041666666666666,871.0
Nouvelle-Aquitaine,2011/05/07,20.666666666666668,22.666666666666668,81.33333333333333,9.625,873.6666666666666
Nouvelle-Aquitaine,2011/05/08,21.33333333333333,17.0,67.33333333333333,9.25,876.3333333333334
Nouvelle-Aquitaine,2011/05/09,24.0,11.333333333333334,72.66666666666667,8.875,879.0
Nouvelle-Aquitaine,2011/05/10,23.33333333333333,12.333333333333334,79.0,8.75,881.6666666666666
Nouvelle-Aquitaine,2011/05/11,24.666666666666668,10.666666666666666,85.66666666666667,8.083333333333334,884.0
Nouvelle-Aquitaine,2011/05/12,19.33333333333333,16.333333333333332,80.0,8.083333333333334,886.3333333333334
Nouvelle-Aquitaine,2011/05/13,22.33333333333333,12.333333333333334,73.33333333333333,8.333333333333334,888.6666666666666
Nouvelle-Aquitaine,2011/05/14,16.666666666666668,19.0,87.66666666666667,7.875,891.3333333333334
Nouvelle-Aquitaine,2011/05/15,16.0,17.0,67.66666666666667,8.333333333333334,893.3333333333334
Nouvelle-Aquitaine,2011/05/16,19.0,13.666666666666666,67.0,8.083333333333334,896.0
Nouvelle-Aquitaine,2011/05/17,22.0,11.0,72.66666666666667,8.375,898.6666666666666
Nouvelle-Aquitaine,2011/05/18,24.666666666666668,11.666666666666666,72.33333333333333,8.416666666666666,900.6666666666666
Nouvelle-Aquitaine,2011/05/19,24.0,10.333333333333334,79.33333333333333,8.875,903.0
Nouvelle-Aquitaine,2011/05/20,22.666666666666668,13.333333333333334,79.33333333333333,8.25,905.0
Nouvelle-Aquitaine,2011/05/21,23.666666666666668,9.333333333333334,78.33333333333333,8.5,907.0
Nouvelle-Aquitaine,2011/05/22,19.666666666666668,16.0,74.0,7.75,909.0
Nouvelle-Aquitaine,2011/05/23,23.0,11.333333333333334,67.33333333333333,7.75,911.0
Nouvelle-Aquitaine,2011/05/24,20.666666666666668,15.0,69.66666666666667,8.416666666666666,912.6666666666666
Nouvelle-Aquitaine,2011/05/25,25.666666666666668,10.333333333333334,66.33333333333333,8.833333333333334,914.6666666666666
Nouvelle-Aquitaine,2011/05/26,17.0,19.666666666666668,77.66666666666667,9.125,916.3333333333334
Nouvelle-Aquitaine,2011/05/27,16.666666666666668,15.666666666666666,71.66666666666667,8.5,918.3333333333334
Nouvelle-Aquitaine,2011/05/28,19.33333333333333,13.666666666666666,63.333333333333336,8.916666666666666,920.0
Nouvelle-Aquitaine,2011/05/29,19.0,16.333333333333332,77.66666666666667,8.25,921.6666666666666
Nouvelle-Aquitaine,2011/05/30,19.0,15.666666666666666,79.33333333333333,8.416666666666666,923.3333333333334
Nouvelle-Aquitaine,2011/05/31,16.0,20.666666666666668,68.66666666666667,8.916666666666666,925.0
Nouvelle-Aquitaine,2011/06/01,17.666666666666668,23.0,60.0,8.833333333333334,926.6666666666666
Nouvelle-Aquitaine,2011/06/02,19.33333333333333,20.0,71.0,9.333333333333334,928.3333333333334
Nouvelle-Aquitaine,2011/06/03,24.0,13.666666666666666,73.0,7.583333333333333,929.3333333333334
Nouvelle-Aquitaine,2011/06/04,25.0,9.666666666666666,81.0,7.458333333333333,931.0
Nouvelle-Aquitaine,2011/06/05,21.33333333333333,13.333333333333334,83.0,8.125,931.6666666666666
Nouvelle-Aquitaine,2011/06/06,20.666666666666668,14.0,90.66666666666669,6.5,933.0
Nouvelle-Aquitaine,2011/06/07,16.0,16.666666666666668,93.0,7.0,934.3333333333334
Nouvelle-Aquitaine,2011/06/08,16.666666666666668,17.333333333333332,66.0,8.333333333333334,935.3333333333334
Nouvelle-Aquitaine,2011/06/09,18.0,13.333333333333334,71.66666666666667,8.666666666666666,936.0
Nouvelle-Aquitaine,2011/06/10,17.0,19.666666666666668,79.33333333333333,8.5,937.3333333333334
Nouvelle-Aquitaine,2011/06/11,17.666666666666668,11.333333333333334,66.33333333333333,8.333333333333334,938.3333333333334
Nouvelle-Aquitaine,2011/06/12,18.666666666666668,10.666666666666666,68.0,7.833333333333333,938.3333333333334
Nouvelle-Aquitaine,2011/06/13,22.0,18.33333333333333,74.66666666666667,8.875,939.6666666666666
Nouvelle-Aquitaine,2011/06/14,22.0,13.666666666666666,74.66666666666667,7.333333333333333,939.6666666666666
Nouvelle-Aquitaine,2011/06/15,23.0,12.666666666666666,77.66666666666667,8.75,940.6666666666666
Nouvelle-Aquitaine,2011/06/16,18.666666666666668,19.33333333333333,87.66666666666667,7.291666666666667,940.6666666666666
Nouvelle-Aquitaine,2011/06/17,21.33333333333333,28.33333333333333,81.66666666666667,9.125,941.3333333333334
Nouvelle-Aquitaine,2011/06/18,16.666666666666668,27.0,78.0,8.708333333333334,941.6666666666666
Nouvelle-Aquitaine,2011/06/19,19.33333333333333,16.666666666666668,71.0,9.208333333333334,941.6666666666666
Nouvelle-Aquitaine,2011/06/20,23.33333333333333,13.666666666666666,68.66666666666667,9.0,941.6666666666666
Nouvelle-Aquitaine,2011/06/21,23.666666666666668,12.666666666666666,73.66666666666667,8.833333333333334,942.3333333333334
Nouvelle-Aquitaine,2011/06/22,18.666666666666668,19.33333333333333,90.33333333333331,7.375,942.0
Nouvelle-Aquitaine,2011/06/23,18.666666666666668,18.33333333333333,71.33333333333333,8.666666666666666,941.6666666666666
Nouvelle-Aquitaine,2011/06/24,19.666666666666668,12.333333333333334,64.0,8.208333333333334,941.3333333333334
Nouvelle-Aquitaine,2011/06/25,25.0,12.333333333333334,62.66666666666666,8.875,941.3333333333334
Nouvelle-Aquitaine,2011/06/26,32.666666666666664,12.0,63.66666666666666,8.916666666666666,941.0
Nouvelle-Aquitaine,2011/06/27,24.0,13.0,70.0,8.583333333333334,940.6666666666666
Nouvelle-Aquitaine,2011/06/28,23.33333333333333,18.666666666666668,85.0,9.5,940.0
Nouvelle-Aquitaine,2011/06/29,19.666666666666668,16.666666666666668,70.0,8.916666666666666,939.3333333333334
Nouvelle-Aquitaine,2011/06/30,20.33333333333333,17.0,61.66666666666666,8.583333333333334,939.0
Nouvelle-Aquitaine,2011/07/01,22.33333333333333,14.666666666666666,63.333333333333336,8.5,938.3333333333334
Nouvelle-Aquitaine,2011/07/02,24.0,17.0,60.66666666666666,9.166666666666666,937.3333333333334
Nouvelle-Aquitaine,2011/07/03,25.33333333333333,17.666666666666668,62.333333333333336,9.666666666666666,936.6666666666666
Nouvelle-Aquitaine,2011/07/04,25.666666666666668,16.666666666666668,68.66666666666667,8.916666666666666,935.6666666666666
Nouvelle-Aquitaine,2011/07/05,25.0,17.666666666666668,61.66666666666666,9.333333333333334,935.0
Nouvelle-Aquitaine,2011/07/06,20.666666666666668,20.33333333333333,72.66666666666667,8.458333333333334,933.6666666666666
Nouvelle-Aquitaine,2011/07/07,19.33333333333333,22.0,80.33333333333333,8.041666666666666,932.3333333333334
Nouvelle-Aquitaine,2011/07/08,22.666666666666668,18.33333333333333,73.0,8.75,931.0
Nouvelle-Aquitaine,2011/07/09,22.33333333333333,8.333333333333334,82.66666666666667,8.041666666666666,930.0
Nouvelle-Aquitaine,2011/07/10,22.0,14.333333333333334,79.33333333333333,8.541666666666666,928.6666666666666
Nouvelle-Aquitaine,2011/07/11,27.666666666666668,11.666666666666666,68.33333333333333,9.0,927.3333333333334
Nouvelle-Aquitaine,2011/07/12,23.666666666666668,16.333333333333332,84.66666666666667,8.875,925.6666666666666
Nouvelle-Aquitaine,2011/07/13,20.666666666666668,21.666666666666668,87.66666666666667,7.958333333333333,924.0
Nouvelle-Aquitaine,2011/07/14,21.666666666666668,15.333333333333334,61.66666666666666,8.791666666666666,923.3333333333334
Nouvelle-Aquitaine,2011/07/15,23.0,13.666666666666666,66.0,8.25,921.3333333333334
Nouvelle-Aquitaine,2011/07/16,19.33333333333333,22.33333333333333,92.0,8.166666666666666,919.3333333333334
Nouvelle-Aquitaine,2011/07/17,18.0,28.0,79.0,9.916666666666666,917.3333333333334
Nouvelle-Aquitaine,2011/07/18,17.0,22.33333333333333,88.0,8.375,916.3333333333334
Nouvelle-Aquitaine,2011/07/19,17.0,25.0,82.33333333333333,9.375,914.3333333333334
Nouvelle-Aquitaine,2011/07/20,17.0,18.666666666666668,95.33333333333331,8.416666666666666,912.3333333333334
Nouvelle-Aquitaine,2011/07/21,18.666666666666668,18.33333333333333,87.66666666666667,7.666666666666667,910.3333333333334
Nouvelle-Aquitaine,2011/07/22,19.0,17.0,82.0,7.666666666666667,908.3333333333334
Nouvelle-Aquitaine,2011/07/23,19.0,18.666666666666668,75.66666666666667,7.916666666666667,906.3333333333334
